слой,орган,образец,идентификатор,группа,значение
2D,лёгкое,192,ACH-000892,Pyroptosis executioners,-5.767784118652344
2D,лёгкое,195,ACH-000447,Pyroptosis executioners,5.4669036865234375
2D,лёгкое,198,ACH-000590,Pyroptosis executioners,0.830108642578125
2D,лёгкое,200,ACH-000339,Pyroptosis executioners,3.3311843872070312
2D,лёгкое,202,ACH-000553,Pyroptosis executioners,8.438102722167969
2D,лёгкое,203,ACH-000789,Pyroptosis executioners,-16.218029022216797
2D,лёгкое,205,ACH-002170,Pyroptosis executioners,-7.452182769775391
2D,лёгкое,209,ACH-000416,Pyroptosis executioners,2.5601806640625
2D,лёгкое,211,ACH-000731,Pyroptosis executioners,13.147430419921875
2D,лёгкое,212,ACH-000670,Pyroptosis executioners,-5.321834564208984
2D,лёгкое,216,ACH-000442,Pyroptosis executioners,4.572319030761719
2D,лёгкое,218,ACH-000841,Pyroptosis executioners,3.8872756958007812
2D,лёгкое,224,ACH-000860,Pyroptosis executioners,-2.3264541625976562
2D,лёгкое,227,ACH-000744,Pyroptosis executioners,4.1774139404296875
2D,лёгкое,229,ACH-000853,Pyroptosis executioners,-17.228130340576172
2D,лёгкое,231,ACH-000929,Pyroptosis executioners,2.7186737060546875
2D,лёгкое,233,ACH-000390,Pyroptosis executioners,0.8945846557617188
2D,лёгкое,234,ACH-002490,Pyroptosis executioners,-15.637760162353516
2D,лёгкое,238,ACH-000311,Pyroptosis executioners,-4.921558380126953
2D,лёгкое,240,ACH-000675,Pyroptosis executioners,6.348052978515625
2D,лёгкое,242,ACH-000496,Pyroptosis executioners,-0.843536376953125
2D,лёгкое,244,ACH-000062,Pyroptosis executioners,-4.489040374755859
2D,лёгкое,250,ACH-000878,Pyroptosis executioners,-9.969371795654297
2D,лёгкое,252,ACH-000851,Pyroptosis executioners,-13.961418151855469
2D,лёгкое,254,ACH-000891,Pyroptosis executioners,-1.2465133666992188
2D,лёгкое,255,ACH-003119,Pyroptosis executioners,-9.74639892578125
2D,лёгкое,256,ACH-000603,Pyroptosis executioners,-7.17279052734375
2D,лёгкое,262,ACH-000813,Pyroptosis executioners,15.0870361328125
2D,лёгкое,266,ACH-000434,Pyroptosis executioners,-1.0100975036621094
2D,лёгкое,270,ACH-000521,Pyroptosis executioners,-5.364814758300781
2D,лёгкое,283,ACH-000665,Pyroptosis executioners,2.815387725830078
2D,лёгкое,284,ACH-000150,Pyroptosis executioners,7.0357818603515625
2D,лёгкое,285,ACH-002531,Pyroptosis executioners,-4.497100830078125
2D,лёгкое,291,ACH-000414,Pyroptosis executioners,-0.8542861938476562
2D,лёгкое,295,ACH-000869,Pyroptosis executioners,0.5399742126464844
2D,лёгкое,296,ACH-002522,Pyroptosis executioners,-11.479156494140625
2D,лёгкое,300,ACH-000975,Pyroptosis executioners,1.6387252807617188
2D,лёгкое,301,ACH-000706,Pyroptosis executioners,-9.9263916015625
2D,лёгкое,306,ACH-000337,Pyroptosis executioners,5.136470794677734
2D,лёгкое,307,ACH-003121,Pyroptosis executioners,-17.163658142089844
2D,лёгкое,314,ACH-000298,Pyroptosis executioners,0.6930999755859375
2D,лёгкое,315,ACH-000251,Pyroptosis executioners,-7.049213409423828
2D,лёгкое,316,ACH-002526,Pyroptosis executioners,-10.393829345703125
2D,лёгкое,319,ACH-000826,Pyroptosis executioners,-2.3506317138671875
2D,лёгкое,324,ACH-000886,Pyroptosis executioners,3.9974212646484375
2D,лёгкое,326,ACH-000888,Pyroptosis executioners,0.01074981689453125
2D,лёгкое,327,ACH-000669,Pyroptosis executioners,6.777885437011719
2D,лёгкое,328,ACH-000844,Pyroptosis executioners,-8.462287902832031
2D,лёгкое,330,ACH-000030,Pyroptosis executioners,9.501937866210938
2D,лёгкое,331,ACH-000589,Pyroptosis executioners,-17.98033905029297
2D,лёгкое,333,ACH-000925,Pyroptosis executioners,3.5702743530273438
2D,лёгкое,336,ACH-000628,Pyroptosis executioners,12.497314453125
2D,лёгкое,337,ACH-000510,Pyroptosis executioners,-4.317108154296875
2D,лёгкое,341,ACH-000264,Pyroptosis executioners,-5.461528778076172
2D,лёгкое,349,ACH-001591,Pyroptosis executioners,-13.367717742919922
2D,лёгкое,354,ACH-002035,Pyroptosis executioners,0.085968017578125
2D,лёгкое,361,ACH-000843,Pyroptosis executioners,8.924354553222656
2D,лёгкое,364,ACH-000840,Pyroptosis executioners,5.606597900390625
2D,лёгкое,371,ACH-000912,Pyroptosis executioners,-0.5614662170410156
2D,лёгкое,372,ACH-000667,Pyroptosis executioners,-0.8166770935058594
2D,лёгкое,374,ACH-000015,Pyroptosis executioners,-18.536426544189453
2D,лёгкое,375,ACH-000791,Pyroptosis executioners,12.717605590820312
2D,лёгкое,379,ACH-000872,Pyroptosis executioners,-11.336772918701172
2D,лёгкое,385,ACH-000900,Pyroptosis executioners,-7.637546539306641
2D,лёгкое,386,ACH-000029,Pyroptosis executioners,9.942512512207031
2D,лёгкое,387,ACH-000718,Pyroptosis executioners,-5.8295745849609375
2D,лёгкое,396,ACH-000781,Pyroptosis executioners,0.4593849182128906
2D,лёгкое,397,ACH-000747,Pyroptosis executioners,-0.48355865478515625
2D,лёгкое,0,ACH-001113,Pyroptosis initiators,-2.3667526245117188
2D,лёгкое,3,ACH-000327,Pyroptosis initiators,-2.5682373046875
2D,лёгкое,4,ACH-000769,Pyroptosis initiators,-2.4957008361816406
2D,лёгкое,5,ACH-000528,Pyroptosis initiators,0.0
2D,лёгкое,9,ACH-000800,Pyroptosis initiators,-6.530735015869141
2D,лёгкое,17,ACH-000585,Pyroptosis initiators,17.765419006347656
2D,лёгкое,19,ACH-000176,Pyroptosis initiators,12.937889099121094
2D,лёгкое,20,ACH-000587,Pyroptosis initiators,2.0685577392578125
2D,лёгкое,21,ACH-000785,Pyroptosis initiators,-1.0315933227539062
2D,лёгкое,22,ACH-000627,Pyroptosis initiators,13.840534210205078
2D,лёгкое,28,ACH-000392,Pyroptosis initiators,5.781215667724609
2D,лёгкое,29,ACH-000035,Pyroptosis initiators,3.521921157836914
2D,лёгкое,34,ACH-000894,Pyroptosis initiators,6.283580780029297
2D,лёгкое,40,ACH-000638,Pyroptosis initiators,3.989360809326172
2D,лёгкое,41,ACH-000596,Pyroptosis initiators,3.892650604248047
2D,лёгкое,48,ACH-000578,Pyroptosis initiators,5.33526611328125
2D,лёгкое,49,ACH-000033,Pyroptosis initiators,-0.4056549072265625
2D,лёгкое,52,ACH-000481,Pyroptosis initiators,-9.257469177246094
2D,лёгкое,55,ACH-000690,Pyroptosis initiators,0.0
2D,лёгкое,57,ACH-000858,Pyroptosis initiators,3.500429153442383
2D,лёгкое,59,ACH-000787,Pyroptosis initiators,13.111164093017578
2D,лёгкое,60,ACH-000749,Pyroptosis initiators,-5.974639892578125
2D,лёгкое,61,ACH-000868,Pyroptosis initiators,-2.576295852661133
2D,лёгкое,65,ACH-000700,Pyroptosis initiators,0.0
2D,лёгкое,66,ACH-000672,Pyroptosis initiators,0.9859237670898438
2D,лёгкое,68,ACH-000186,Pyroptosis initiators,4.204277038574219
2D,лёгкое,69,ACH-000677,Pyroptosis initiators,2.304964065551758
2D,лёгкое,70,ACH-000021,Pyroptosis initiators,0.0
2D,лёгкое,72,ACH-000980,Pyroptosis initiators,-8.215129852294922
2D,лёгкое,73,ACH-000845,Pyroptosis initiators,3.5380401611328125
2D,лёгкое,76,ACH-000012,Pyroptosis initiators,0.287445068359375
2D,лёгкое,79,ACH-000698,Pyroptosis initiators,0.4969902038574219
2D,лёгкое,80,ACH-003120,Pyroptosis initiators,-3.2398433685302734
2D,лёгкое,83,ACH-000662,Pyroptosis initiators,3.6132583618164062
2D,лёгкое,84,ACH-000867,Pyroptosis initiators,-2.5306243896484375
2D,лёгкое,87,ACH-000261,Pyroptosis initiators,3.6938552856445312
2D,лёгкое,91,ACH-000766,Pyroptosis initiators,4.96453857421875
2D,лёгкое,92,ACH-000343,Pyroptosis initiators,-1.7918548583984375
2D,лёгкое,96,ACH-000733,Pyroptosis initiators,2.3640670776367188
2D,лёгкое,98,ACH-000774,Pyroptosis initiators,12.41403579711914
2D,лёгкое,104,ACH-000921,Pyroptosis initiators,2.286163330078125
2D,лёгкое,113,ACH-000681,Pyroptosis initiators,-12.054048538208008
2D,лёгкое,114,ACH-003012,Pyroptosis initiators,0.0
2D,лёгкое,116,ACH-000482,Pyroptosis initiators,8.295722961425781
2D,лёгкое,121,ACH-000779,Pyroptosis initiators,-2.667634963989258
2D,лёгкое,122,ACH-000866,Pyroptosis initiators,-2.632709503173828
2D,лёгкое,126,ACH-000586,Pyroptosis initiators,-4.913496017456055
2D,лёгкое,127,ACH-000451,Pyroptosis initiators,-6.29163932800293
2D,лёгкое,129,ACH-000378,Pyroptosis initiators,11.825702667236328
2D,лёгкое,131,ACH-000575,Pyroptosis initiators,0.467437744140625
2D,лёгкое,132,ACH-000379,Pyroptosis initiators,-5.681819915771484
2D,лёгкое,133,ACH-000454,Pyroptosis initiators,-0.628631591796875
2D,лёгкое,134,ACH-000712,Pyroptosis initiators,-2.9147872924804688
2D,лёгкое,135,ACH-000161,Pyroptosis initiators,0.0
2D,лёгкое,136,ACH-000395,Pyroptosis initiators,-3.524606704711914
2D,лёгкое,139,ACH-000511,Pyroptosis initiators,12.532241821289062
2D,лёгкое,140,ACH-000916,Pyroptosis initiators,-2.7804641723632812
2D,лёгкое,142,ACH-000837,Pyroptosis initiators,4.423221588134766
2D,лёгкое,144,ACH-000463,Pyroptosis initiators,-1.6038055419921875
2D,лёгкое,148,ACH-000861,Pyroptosis initiators,16.218032836914062
2D,лёгкое,150,ACH-000399,Pyroptosis initiators,-13.367719650268555
2D,лёгкое,152,ACH-000066,Pyroptosis initiators,0.0
2D,лёгкое,161,ACH-000563,Pyroptosis initiators,4.73619270324707
2D,лёгкое,163,ACH-000562,Pyroptosis initiators,11.645711898803711
2D,лёгкое,164,ACH-000314,Pyroptosis initiators,4.763055801391602
2D,лёгкое,169,ACH-002650,Pyroptosis initiators,-1.8482685089111328
2D,лёгкое,174,ACH-000757,Pyroptosis initiators,-5.797334671020508
2D,лёгкое,175,ACH-000893,Pyroptosis initiators,2.9228439331054688
2D,лёгкое,181,ACH-000924,Pyroptosis initiators,-2.544057846069336
2D,лёгкое,192,ACH-000892,Pyroptosis initiators,0.3599834442138672
2D,лёгкое,195,ACH-000447,Pyroptosis initiators,21.472705841064453
2D,лёгкое,198,ACH-000590,Pyroptosis initiators,-0.16387176513671875
2D,лёгкое,200,ACH-000339,Pyroptosis initiators,6.374919891357422
2D,лёгкое,202,ACH-000553,Pyroptosis initiators,9.30582046508789
2D,лёгкое,203,ACH-000789,Pyroptosis initiators,-8.473028182983398
2D,лёгкое,205,ACH-002170,Pyroptosis initiators,2.382871627807617
2D,лёгкое,209,ACH-000416,Pyroptosis initiators,0.0
2D,лёгкое,211,ACH-000731,Pyroptosis initiators,6.141197204589844
2D,лёгкое,212,ACH-000670,Pyroptosis initiators,-9.125835418701172
2D,лёгкое,216,ACH-000442,Pyroptosis initiators,-1.7381210327148438
2D,лёгкое,218,ACH-000841,Pyroptosis initiators,1.740814208984375
2D,лёгкое,224,ACH-000860,Pyroptosis initiators,-5.974640846252441
2D,лёгкое,227,ACH-000744,Pyroptosis initiators,-3.4413223266601562
2D,лёгкое,229,ACH-000853,Pyroptosis initiators,-13.34085464477539
2D,лёгкое,231,ACH-000929,Pyroptosis initiators,0.0
2D,лёгкое,233,ACH-000390,Pyroptosis initiators,0.0
2D,лёгкое,234,ACH-002490,Pyroptosis initiators,-2.1787033081054688
2D,лёгкое,238,ACH-000311,Pyroptosis initiators,0.6286258697509766
2D,лёгкое,240,ACH-000675,Pyroptosis initiators,-2.5064468383789062
2D,лёгкое,242,ACH-000496,Pyroptosis initiators,5.826885223388672
2D,лёгкое,244,ACH-000062,Pyroptosis initiators,0.0
2D,лёгкое,250,ACH-000878,Pyroptosis initiators,-2.229745864868164
2D,лёгкое,252,ACH-000851,Pyroptosis initiators,-3.1699981689453125
2D,лёгкое,254,ACH-000891,Pyroptosis initiators,4.929615020751953
2D,лёгкое,255,ACH-003119,Pyroptosis initiators,5.899421691894531
2D,лёгкое,256,ACH-000603,Pyroptosis initiators,1.536642074584961
2D,лёгкое,262,ACH-000813,Pyroptosis initiators,6.8531036376953125
2D,лёгкое,266,ACH-000434,Pyroptosis initiators,2.1894454956054688
2D,лёгкое,270,ACH-000521,Pyroptosis initiators,-5.778532028198242
2D,лёгкое,283,ACH-000665,Pyroptosis initiators,1.9664745330810547
2D,лёгкое,284,ACH-000150,Pyroptosis initiators,6.928321838378906
2D,лёгкое,285,ACH-002531,Pyroptosis initiators,12.693428039550781
2D,лёгкое,291,ACH-000414,Pyroptosis initiators,3.5622177124023438
2D,лёгкое,295,ACH-000869,Pyroptosis initiators,-0.25521087646484375
2D,лёгкое,296,ACH-002522,Pyroptosis initiators,16.846660614013672
2D,лёгкое,300,ACH-000975,Pyroptosis initiators,-3.3070068359375
2D,лёгкое,301,ACH-000706,Pyroptosis initiators,-0.07253646850585938
2D,лёгкое,306,ACH-000337,Pyroptosis initiators,-1.1363639831542969
2D,лёгкое,307,ACH-003121,Pyroptosis initiators,-2.8301639556884766
2D,лёгкое,314,ACH-000298,Pyroptosis initiators,-3.924886703491211
2D,лёгкое,315,ACH-000251,Pyroptosis initiators,5.227813720703125
2D,лёгкое,316,ACH-002526,Pyroptosis initiators,-2.2001914978027344
2D,лёгкое,319,ACH-000826,Pyroptosis initiators,4.209648132324219
2D,лёгкое,324,ACH-000886,Pyroptosis initiators,-2.0873641967773438
2D,лёгкое,326,ACH-000888,Pyroptosis initiators,-0.7924995422363281
2D,лёгкое,327,ACH-000669,Pyroptosis initiators,13.6041259765625
2D,лёгкое,328,ACH-000844,Pyroptosis initiators,-3.398345947265625
2D,лёгкое,330,ACH-000030,Pyroptosis initiators,2.3452606201171875
2D,лёгкое,331,ACH-000589,Pyroptosis initiators,0.0
2D,лёгкое,333,ACH-000925,Pyroptosis initiators,7.1190643310546875
2D,лёгкое,336,ACH-000628,Pyroptosis initiators,8.618087768554688
2D,лёгкое,337,ACH-000510,Pyroptosis initiators,-14.060821533203125
2D,лёгкое,341,ACH-000264,Pyroptosis initiators,0.271331787109375
2D,лёгкое,349,ACH-001591,Pyroptosis initiators,-21.058992385864258
2D,лёгкое,354,ACH-002035,Pyroptosis initiators,-0.3680419921875
2D,лёгкое,361,ACH-000843,Pyroptosis initiators,0.0
2D,лёгкое,364,ACH-000840,Pyroptosis initiators,12.183000564575195
2D,лёгкое,371,ACH-000912,Pyroptosis initiators,0.0
2D,лёгкое,372,ACH-000667,Pyroptosis initiators,5.144529342651367
2D,лёгкое,374,ACH-000015,Pyroptosis initiators,-6.992799758911133
2D,лёгкое,375,ACH-000791,Pyroptosis initiators,6.823554992675781
2D,лёгкое,379,ACH-000872,Pyroptosis initiators,-4.067270278930664
2D,лёгкое,385,ACH-000900,Pyroptosis initiators,-1.1256179809570312
2D,лёгкое,386,ACH-000029,Pyroptosis initiators,-4.6421661376953125
2D,лёгкое,387,ACH-000718,Pyroptosis initiators,0.0
2D,лёгкое,396,ACH-000781,Pyroptosis initiators,3.5998287200927734
2D,лёгкое,397,ACH-000747,Pyroptosis initiators,-18.259723663330078
здоровая,молочная,9,TSP27||Epithelium,Apoptosis executioners,3.941009521484375
здоровая,молочная,10,TSP4||Epithelium,Apoptosis executioners,-0.6622085571289062
здоровая,молочная,9,TSP27||Epithelium,Apoptosis initiators,-9.429399490356445
здоровая,молочная,10,TSP4||Epithelium,Apoptosis initiators,-5.616674423217773
здоровая,молочная,9,TSP27||Epithelium,BRAKES,21.539867401123047
здоровая,молочная,10,TSP4||Epithelium,BRAKES,19.91994857788086
здоровая,молочная,9,TSP27||Epithelium,ENTRY adaptors,-0.43923187255859375
здоровая,молочная,10,TSP4||Epithelium,ENTRY adaptors,1.8885650634765625
здоровая,молочная,9,TSP27||Epithelium,ENTRY receptors,16.717708587646484
здоровая,молочная,10,TSP4||Epithelium,ENTRY receptors,10.02914810180664
здоровая,молочная,9,TSP27||Epithelium,Inhibitory signals,13.88082504272461
здоровая,молочная,10,TSP4||Epithelium,Inhibitory signals,11.195730209350586
здоровая,молочная,9,TSP27||Epithelium,MHC-I presentation,4.020923614501953
здоровая,молочная,10,TSP4||Epithelium,MHC-I presentation,12.3018798828125
здоровая,молочная,9,TSP27||Epithelium,NK activating ligands,-8.68189811706543
здоровая,молочная,10,TSP4||Epithelium,NK activating ligands,-13.853293418884277
здоровая,молочная,9,TSP27||Epithelium,Necroptosis executioners,-8.409223556518555
здоровая,молочная,10,TSP4||Epithelium,Necroptosis executioners,-18.985063552856445
здоровая,молочная,9,TSP27||Epithelium,Necroptosis initiators,7.659038543701172
здоровая,молочная,10,TSP4||Epithelium,Necroptosis initiators,5.456157684326172
здоровая,молочная,9,TSP27||Epithelium,Pyroptosis executioners,-6.043144226074219
здоровая,молочная,10,TSP4||Epithelium,Pyroptosis executioners,-2.5991287231445312
здоровая,молочная,9,TSP27||Epithelium,Pyroptosis initiators,1.5218696594238281
здоровая,молочная,10,TSP4||Epithelium,Pyroptosis initiators,4.647539138793945
пациент,молочная,87,pan_GSE140819|pan_GSE140819_HTAPP-963-SMP-4741,Apoptosis executioners,-11.250804901123047
пациент,молочная,88,pan_GSE140819|pan_GSE140819_HTAPP-394-SMP-1561,Apoptosis executioners,-9.131206512451172
пациент,молочная,89,pan_GSE140819|pan_GSE140819_HTAPP-394-SMP-1561,Apoptosis executioners,-8.368263244628906
пациент,молочная,90,pan_GSE140819|pan_GSE140819_HTAPP-589-SMP-2851,Apoptosis executioners,-3.5192413330078125
